id,label,period,source
8192861,FALSE POSITIVE,0.552141897,kepler
8193315,FALSE POSITIVE,2.62387291,kepler
8195877,FALSE POSITIVE,0.75509861,kepler
8196180,FALSE POSITIVE,3.671661096,kepler
8210721,FALSE POSITIVE,22.673145675,kepler
8977176,FALSE POSITIVE,0.50948306,kepler
9001468,FALSE POSITIVE,17.329965871,kepler
9005854,FALSE POSITIVE,1.890227354,kepler
9007918,FALSE POSITIVE,1.387206724,kepler
9007953,FALSE POSITIVE,1.38718209,kepler
9025739,CANDIDATE,7.918267,kepler
9029486,FALSE POSITIVE,3.138580493,kepler
9906802,FALSE POSITIVE,9.26147679,kepler
9906841,FALSE POSITIVE,581.0723,kepler
9909965,CANDIDATE,10.2170589,kepler
9913481,FALSE POSITIVE,3.50474265,kepler
9913798,FALSE POSITIVE,2.14344093,kepler
9932197,CANDIDATE,86.95432088,kepler
9934208,FALSE POSITIVE,9.058487716,kepler
9936698,FALSE POSITIVE,2.856085147,kepler
10867017,FALSE POSITIVE,0.876941133,kepler
10909274,FALSE POSITIVE,39.238141571,kepler
10920813,FALSE POSITIVE,53.7406575,kepler
10923260,FALSE POSITIVE,7.436016459,kepler
10924400,FALSE POSITIVE,0.750737313,kepler
10932270,CANDIDATE,27.5837778,kepler
10936427,FALSE POSITIVE,14.361021578,kepler
10937609,FALSE POSITIVE,2.570431263,kepler
10965963,FALSE POSITIVE,6.64024496,kepler
12251779,FALSE POSITIVE,14.844240386,kepler
12268220,FALSE POSITIVE,4.42158021,kepler
12302391,FALSE POSITIVE,25.321698729,kepler
12304728,CANDIDATE,3.14735789,kepler
12351927,FALSE POSITIVE,10.116144515,kepler
12353633,FALSE POSITIVE,0.684496369,kepler
12353720,FALSE POSITIVE,1.953285321,kepler
8565912,FALSE POSITIVE,1.012174295,kepler
3458919,FALSE POSITIVE,0.892061734,kepler
3542573,FALSE POSITIVE,3.471399214,kepler
3543270,FALSE POSITIVE,4.176929219,kepler
3544678,FALSE POSITIVE,6.3762199,kepler
3545626,CANDIDATE,9.78184193,kepler
3547178,CANDIDATE,8.1770751,kepler
3548622,CANDIDATE,569.45051,kepler
3556742,FALSE POSITIVE,0.823014905,kepler
4917014,FALSE POSITIVE,0.796815149,kepler
4931073,FALSE POSITIVE,26.951237675,kepler
4932691,FALSE POSITIVE,18.11208877,kepler
4939265,CANDIDATE,4.84505985,kepler
4940201,FALSE POSITIVE,4.408295716,kepler
4946680,FALSE POSITIVE,8.665259912,kepler
4947726,FALSE POSITIVE,4.726086185,kepler
4948863,FALSE POSITIVE,8.643550046,kepler
8308516,CANDIDATE,623.70774,kepler
5529501,FALSE POSITIVE,1.51945182,kepler
5529560,FALSE POSITIVE,0.759755409,kepler
5530881,FALSE POSITIVE,5.082523739,kepler
5534476,FALSE POSITIVE,1.02547271,kepler
5534702,FALSE POSITIVE,1.025465924,kepler
5535280,FALSE POSITIVE,74.985292949,kepler
5552808,CANDIDATE,10.95210361,kepler
5553624,FALSE POSITIVE,25.762056721,kepler
5564082,CANDIDATE,2.70581614,kepler
6543682,FALSE POSITIVE,1.195516859,kepler
6545018,FALSE POSITIVE,1.995728294,kepler
6548447,FALSE POSITIVE,10.768391927,kepler
6551106,CANDIDATE,3.84615171,kepler
6584167,FALSE POSITIVE,0.733724504,kepler
6584278,CANDIDATE,1.28940823,kepler
6590726,CANDIDATE,498.27269,kepler
6591789,FALSE POSITIVE,5.08840787,kepler
6593363,FALSE POSITIVE,18.527824075,kepler
7336754,FALSE POSITIVE,12.155241119,kepler
7345335,CANDIDATE,11.0495766,kepler
7350067,CONFIRMED,4.48559215,kepler
7362534,FALSE POSITIVE,0.566789763,kepler
7362632,FALSE POSITIVE,0.566811926,kepler
7365447,FALSE POSITIVE,2.525386934,kepler
7366036,FALSE POSITIVE,0.566801506,kepler
7366065,FALSE POSITIVE,0.566803738,kepler
8211521,FALSE POSITIVE,1.69421771,kepler
8227086,CANDIDATE,13.8086331,kepler
8227464,CANDIDATE,4.25907841,kepler
8229048,FALSE POSITIVE,2.739477089,kepler
8231877,FALSE POSITIVE,1.307761491,kepler
8234477,FALSE POSITIVE,4.028671454,kepler
8240109,FALSE POSITIVE,2.30118753,kepler
8240861,FALSE POSITIVE,0.449249224,kepler
9049010,FALSE POSITIVE,0.687004402,kepler
9083503,FALSE POSITIVE,0.91839938,kepler
9085039,CANDIDATE,64.1983721,kepler
9093566,FALSE POSITIVE,0.94356284,kepler
9098590,FALSE POSITIVE,2.243569483,kepler
9098810,FALSE POSITIVE,8.258181993,kepler
9099773,CANDIDATE,82.78482,kepler
9101208,FALSE POSITIVE,1.81139053,kepler
9943009,CANDIDATE,2.4376438,kepler
9944201,CANDIDATE,0.721522907,kepler
9944421,FALSE POSITIVE,7.09520543,kepler
9945280,FALSE POSITIVE,0.651731691,kepler
9953736,FALSE POSITIVE,0.50818743,kepler
9958053,FALSE POSITIVE,2.73398963,kepler
9959093,CANDIDATE,19.1644498,kepler
9963009,FALSE POSITIVE,40.069674617,kepler
8545603,FALSE POSITIVE,55.884827,kepler
10976412,FALSE POSITIVE,3.75938475,kepler
10979716,FALSE POSITIVE,10.6840477,kepler
10982373,FALSE POSITIVE,2.00280845,kepler
10987439,FALSE POSITIVE,10.67459836,kepler
10989032,FALSE POSITIVE,2.305097141,kepler
10991989,FALSE POSITIVE,0.974477904,kepler
10992733,FALSE POSITIVE,18.525917446,kepler
11019739,CANDIDATE,4.15736472,kepler
12356746,FALSE POSITIVE,0.502454299,kepler
12356914,FALSE POSITIVE,27.308150159,kepler
12365000,FALSE POSITIVE,1.262742487,kepler
12365015,FALSE POSITIVE,0.59586463,kepler
12367017,FALSE POSITIVE,1.222127938,kepler
12367310,FALSE POSITIVE,8.627475562,kepler
12403968,FALSE POSITIVE,0.589753355,kepler
12418662,FALSE POSITIVE,2.751566365,kepler
12418816,FALSE POSITIVE,0.760935268,kepler
3558803,FALSE POSITIVE,1.353414369,kepler
3634169,FALSE POSITIVE,2.9590637,kepler
3644174,FALSE POSITIVE,1.806631432,kepler
3655326,FALSE POSITIVE,15.066491533,kepler
3656322,FALSE POSITIVE,1.831829703,kepler
3656700,FALSE POSITIVE,0.738527259,kepler
3659940,FALSE POSITIVE,0.89627093,kepler
3663494,CANDIDATE,5.11683678,kepler
4949027,FALSE POSITIVE,1.06100327,kepler
4949214,FALSE POSITIVE,0.922030594,kepler
4950341,FALSE POSITIVE,611.09299,kepler
4950557,FALSE POSITIVE,24.714790706,kepler
4995716,CANDIDATE,16.1191449,kepler
5000179,FALSE POSITIVE,3.6329347,kepler
5017058,FALSE POSITIVE,1.161947482,kepler
5018787,FALSE POSITIVE,0.607191908,kepler
8345473,FALSE POSITIVE,2.2502073,kepler
5597361,CANDIDATE,17.9925973,kepler
5598639,FALSE POSITIVE,0.648775795,kepler
5610698,FALSE POSITIVE,4.132521615,kepler
5616489,FALSE POSITIVE,410.88527,kepler
5617510,CANDIDATE,74.371666,kepler
5621294,FALSE POSITIVE,0.938905082,kepler
5621299,FALSE POSITIVE,0.93891532,kepler
5622250,FALSE POSITIVE,16.294213708,kepler
5632781,FALSE POSITIVE,11.02520205,kepler
6594972,FALSE POSITIVE,10.819169459,kepler
6595662,FALSE POSITIVE,2.680514453,kepler
6603765,CANDIDATE,19.164111,kepler
6606282,FALSE POSITIVE,1.053573674,kepler
6606669,FALSE POSITIVE,0.970085646,kepler
6607610,FALSE POSITIVE,63.52017525,kepler
6610219,FALSE POSITIVE,11.300987626,kepler
6610433,FALSE POSITIVE,0.92098747,kepler
7368103,FALSE POSITIVE,2.182515126,kepler
7369523,FALSE POSITIVE,2.659418888,kepler
7376982,FALSE POSITIVE,2.31610674,kepler
7381580,CANDIDATE,13.5164708,kepler
7381695,FALSE POSITIVE,0.948683571,kepler
7385387,FALSE POSITIVE,1.65546056,kepler
7385478,FALSE POSITIVE,1.655472351,kepler
7421876,FALSE POSITIVE,4.50279037,kepler
8243263,FALSE POSITIVE,1.759276227,kepler
8244295,FALSE POSITIVE,1.09206792,kepler
8248103,CANDIDATE,4.83014159,kepler
8256882,CANDIDATE,2.41194057,kepler
8262223,FALSE POSITIVE,1.613014741,kepler
8265520,FALSE POSITIVE,6.2089181,kepler
8265990,FALSE POSITIVE,0.77996263,kepler
8283875,CANDIDATE,0.800263219,kepler
9119405,FALSE POSITIVE,18.646323091,kepler
9150870,CANDIDATE,441.17369,kepler
9156957,FALSE POSITIVE,3.6673005,kepler
9159301,FALSE POSITIVE,3.044771557,kepler
9163674,FALSE POSITIVE,0.773144492,kepler
9164788,FALSE POSITIVE,2.66811113,kepler
9172506,FALSE POSITIVE,50.440285363,kepler
9179531,FALSE POSITIVE,3.255385289,kepler
9963639,FALSE POSITIVE,7.4185369,kepler
9965691,FALSE POSITIVE,15.68434493,kepler
9971475,FALSE POSITIVE,5.357409918,kepler
10000490,FALSE POSITIVE,1.400991827,kepler
10002049,CANDIDATE,19.2532128,kepler
10014702,FALSE POSITIVE,1.34062901,kepler
10019854,CANDIDATE,14.1011023,kepler
10020423,FALSE POSITIVE,7.448375935,kepler
11027270,FALSE POSITIVE,0.533628226,kepler
11027722,FALSE POSITIVE,0.678137665,kepler
11029877,FALSE POSITIVE,2.069415479,kepler
11068630,CANDIDATE,1.817079849,kepler
11071207,FALSE POSITIVE,8.04963472,kepler
11073223,FALSE POSITIVE,11.578946873,kepler
11076279,FALSE POSITIVE,1.47258471,kepler
11092783,CANDIDATE,5.15998178,kepler
11124509,FALSE POSITIVE,4.446459958,kepler
12454800,CANDIDATE,23.3787733,kepler
12458817,CANDIDATE,15.09984259,kepler
12470530,FALSE POSITIVE,8.207257515,kepler
12504353,FALSE POSITIVE,498.68845,kepler
12506342,FALSE POSITIVE,1.22775105,kepler
12519942,CANDIDATE,15.3416245,kepler
12555616,CANDIDATE,21.980467,kepler
12557713,FALSE POSITIVE,7.214721393,kepler
3733638,CANDIDATE,10.0714369,kepler
3746248,FALSE POSITIVE,0.62240698,kepler
3748855,CANDIDATE,4.37198905,kepler
3757588,FALSE POSITIVE,24.09002065,kepler
3764411,FALSE POSITIVE,4.4158933,kepler
3765692,CANDIDATE,3.09383248,kepler
3766353,FALSE POSITIVE,2.666961614,kepler
5019567,FALSE POSITIVE,1.17430183,kepler
5021432,CANDIDATE,14.05652256,kepler
5021732,FALSE POSITIVE,15.039464523,kepler
5022440,FALSE POSITIVE,3.693951168,kepler
5022900,FALSE POSITIVE,1.05680287,kepler
5024126,FALSE POSITIVE,0.787122102,kepler
5024268,FALSE POSITIVE,2.15045295,kepler
5024372,FALSE POSITIVE,0.561524348,kepler
5633259,CANDIDATE,315.07717192,kepler
5647638,FALSE POSITIVE,1.21607873,kepler
5686974,FALSE POSITIVE,4.18224416,kepler
5696909,FALSE POSITIVE,0.643002821,kepler
5697628,FALSE POSITIVE,1.95119541,kepler
5700330,FALSE POSITIVE,53.220416998,kepler
5702770,CANDIDATE,8.0018897,kepler
6614748,CANDIDATE,383.85362,kepler
6628926,CANDIDATE,2.564012541,kepler
6629156,FALSE POSITIVE,0.71538172,kepler
6629588,FALSE POSITIVE,2.264471713,kepler
6636020,FALSE POSITIVE,18.3602239,kepler
6664842,CANDIDATE,5.21395046,kepler
6665064,CANDIDATE,24.996068,kepler
6670610,CANDIDATE,8.9429645,kepler
7431665,FALSE POSITIVE,281.509095,kepler
7447895,CANDIDATE,2.405625303,kepler
7455553,FALSE POSITIVE,3.258249472,kepler
7456521,FALSE POSITIVE,552.8295063,kepler
7461314,FALSE POSITIVE,0.773595312,kepler
7461521,CANDIDATE,0.7735301,kepler
7499571,FALSE POSITIVE,533.6593,kepler
7537660,CANDIDATE,2.42186898,kepler
7541502,FALSE POSITIVE,44.827323809,kepler
8285254,FALSE POSITIVE,7.535894184,kepler
8285970,FALSE POSITIVE,0.562498925,kepler
8288719,FALSE POSITIVE,0.755049082,kepler
8294484,FALSE POSITIVE,1.012694226,kepler
8296467,FALSE POSITIVE,10.303356001,kepler
8301013,FALSE POSITIVE,2.214029545,kepler
8302455,FALSE POSITIVE,2.441988077,kepler
8302473,FALSE POSITIVE,2.44200193,kepler
8311864,CONFIRMED,384.847556,kepler
9181340,FALSE POSITIVE,2.131225773,kepler
9203154,CANDIDATE,0.839907158,kepler
9205993,FALSE POSITIVE,1.219736039,kepler
9207508,FALSE POSITIVE,2.015152464,kepler
9210828,FALSE POSITIVE,0.82820657,kepler
9221627,CANDIDATE,1.7613778,kepler
9236858,FALSE POSITIVE,2.537081943,kepler
9243795,FALSE POSITIVE,14.443127448,kepler
9266285,FALSE POSITIVE,5.61386908,kepler
10026136,FALSE POSITIVE,9.080194398,kepler
10026457,FALSE POSITIVE,9.93442075,kepler
10031409,FALSE POSITIVE,2.071939672,kepler
10031526,FALSE POSITIVE,8.5893644,kepler
10031808,FALSE POSITIVE,8.589644815,kepler
10053138,CANDIDATE,11.7728146,kepler
10063044,FALSE POSITIVE,1.009671584,kepler
10066755,CANDIDATE,2.46506501,kepler
10070479,CANDIDATE,1.758599866,kepler
11134079,FALSE POSITIVE,1.260575815,kepler
11137061,FALSE POSITIVE,1.88912273,kepler
11144439,FALSE POSITIVE,0.609125246,kepler
11147276,FALSE POSITIVE,1.566528935,kepler
11154043,FALSE POSITIVE,4.52977632,kepler
11182260,CANDIDATE,1.291964282,kepler
11187972,CANDIDATE,37.4646974,kepler
3830820,FALSE POSITIVE,15.582794732,kepler
3831523,FALSE POSITIVE,1.529283907,kepler
3834364,FALSE POSITIVE,2.908454772,kepler
3836413,FALSE POSITIVE,1.540396094,kepler
3836439,FALSE POSITIVE,1.540395674,kepler
3838004,FALSE POSITIVE,2.344138713,kepler
3851134,FALSE POSITIVE,0.91849333,kepler
3851193,FALSE POSITIVE,1.341078755,kepler
9595956,FALSE POSITIVE,316.950146,kepler
9655792,FALSE POSITIVE,589.74851,kepler
9970396,FALSE POSITIVE,235.2976173,kepler
10079420,CANDIDATE,54.54312996,kepler
10253638,FALSE POSITIVE,7.4539297,kepler
10267121,FALSE POSITIVE,36.136968,kepler
10341777,FALSE POSITIVE,0.933746709,kepler
10407271,FALSE POSITIVE,0.93376738,kepler
10471167,FALSE POSITIVE,0.93374073,kepler
10471174,FALSE POSITIVE,0.93369659,kepler
10471345,FALSE POSITIVE,0.9337473,kepler
11296798,FALSE POSITIVE,677.35794,kepler
11463950,FALSE POSITIVE,4.0551242,kepler
11559304,CANDIDATE,12.9284553,kepler
11621897,FALSE POSITIVE,21.6817115,kepler
12253534,FALSE POSITIVE,466.08101,kepler
12304202,FALSE POSITIVE,0.66573903,kepler
4737267,FALSE POSITIVE,9.524076544,kepler
5955321,FALSE POSITIVE,11.637858887,kepler
3123418,FALSE POSITIVE,563.94854,kepler
3458687,FALSE POSITIVE,0.98376204,kepler
3955867,FALSE POSITIVE,33.65766894,kepler
3965201,CANDIDATE,44.113873,kepler
4074294,FALSE POSITIVE,0.892988877,kepler
4380560,FALSE POSITIVE,0.705816203,kepler
4384652,FALSE POSITIVE,374.51648,kepler
4483235,FALSE POSITIVE,1.7609276,kepler
4662363,FALSE POSITIVE,321.24194284,kepler
4680745,FALSE POSITIVE,1.463148937,kepler
4851195,FALSE POSITIVE,374.514471,kepler
4862924,CANDIDATE,482.62011,kepler
5024414,FALSE POSITIVE,1.525924746,kepler
5177065,FALSE POSITIVE,1.25383162,kepler
5268955,FALSE POSITIVE,12.82252496,kepler
5271090,CANDIDATE,10.1551587,kepler
5444276,CANDIDATE,0.708965461,kepler
5598645,FALSE POSITIVE,0.648772102,kepler
5696518,FALSE POSITIVE,0.96391996,kepler
5878506,CANDIDATE,11.76872507,kepler
5908086,FALSE POSITIVE,0.93705132,kepler
6307243,FALSE POSITIVE,451.86579,kepler
6350522,FALSE POSITIVE,491.52571,kepler
6385302,FALSE POSITIVE,411.54039644,kepler
6443274,CANDIDATE,608.20572,kepler
6508734,FALSE POSITIVE,480.03759,kepler
6527050,FALSE POSITIVE,0.87985197,kepler
6590362,FALSE POSITIVE,0.592618966,kepler
6628740,FALSE POSITIVE,0.532854237,kepler
6876575,CANDIDATE,91.069934,kepler
7031126,FALSE POSITIVE,0.566802672,kepler
7031208,FALSE POSITIVE,0.566796331,kepler
7031742,FALSE POSITIVE,0.566785459,kepler
7032568,FALSE POSITIVE,0.566792936,kepler
7032687,FALSE POSITIVE,0.5668004,kepler
7115384,FALSE POSITIVE,0.566793614,kepler
7116282,FALSE POSITIVE,0.566798676,kepler
7116859,FALSE POSITIVE,0.5667638,kepler
7133286,FALSE POSITIVE,38.51077573,kepler
7186259,FALSE POSITIVE,4.23965309,kepler
7214090,FALSE POSITIVE,0.577910513,kepler
7281694,FALSE POSITIVE,0.566807725,kepler
7362450,FALSE POSITIVE,0.566807422,kepler
8007262,FALSE POSITIVE,1.345078434,kepler
8096395,CANDIDATE,366.088938,kepler
8106973,FALSE POSITIVE,439.1076969,kepler
8168509,CANDIDATE,414.45008,kepler
8258103,FALSE POSITIVE,0.594003994,kepler
8297319,CANDIDATE,328.32211,kepler
8423344,CANDIDATE,381.97977,kepler
8444868,CANDIDATE,67.412998,kepler
8579684,FALSE POSITIVE,2.08802799,kepler
8649876,FALSE POSITIVE,10.4212788,kepler
8682094,CANDIDATE,359.8249913,kepler
8846809,FALSE POSITIVE,0.778705577,kepler
8868686,FALSE POSITIVE,4.44709107,kepler
9025662,FALSE POSITIVE,293.70696,kepler
8572936,FALSE POSITIVE,27.795762425,kepler
9837578,FALSE POSITIVE,20.733748565,kepler
7821010,FALSE POSITIVE,24.238241803,kepler
5473556,FALSE POSITIVE,11.258825027,kepler
6504534,FALSE POSITIVE,28.162612575,kepler
6307062,FALSE POSITIVE,75.378956896,kepler
9092897,FALSE POSITIVE,3.9169155,kepler
9246715,FALSE POSITIVE,342.55315723,kepler
9292130,FALSE POSITIVE,362.747593,kepler
9541144,FALSE POSITIVE,0.536650344,kepler
8677057,CANDIDATE,0.694611128,kepler
8702537,CANDIDATE,7.4751841,kepler
8757213,FALSE POSITIVE,328.0485,kepler
8880003,FALSE POSITIVE,1.72128752,kepler
8953296,FALSE POSITIVE,0.784294574,kepler
8749844,FALSE POSITIVE,361.51099,kepler
8962007,FALSE POSITIVE,1.41435861,kepler
8703491,FALSE POSITIVE,0.616343903,kepler
9043947,CANDIDATE,1.04347858,kepler
9079587,FALSE POSITIVE,364.33929,kepler
8703506,FALSE POSITIVE,352.710091,kepler
8590776,FALSE POSITIVE,33.8938177,kepler
8761550,FALSE POSITIVE,224.591055,kepler
8686761,FALSE POSITIVE,374.93999098,kepler
8873450,CONFIRMED,24.2783801,kepler
8880317,CANDIDATE,382.5891,kepler
8750503,FALSE POSITIVE,11.9283194,kepler
8639155,FALSE POSITIVE,0.603351522,kepler
9021047,FALSE POSITIVE,31.97280045,kepler
8587439,FALSE POSITIVE,8.39140024,kepler
8712863,FALSE POSITIVE,0.532493086,kepler
9079915,FALSE POSITIVE,0.812678859,kepler
10208894,FALSE POSITIVE,183.836254,kepler
10214873,FALSE POSITIVE,5.959695593,kepler
10253977,CANDIDATE,392.601892,kepler
10268714,FALSE POSITIVE,452.65206,kepler
10281311,FALSE POSITIVE,234.66319186,kepler
10341876,FALSE POSITIVE,351.204993,kepler
10351947,CANDIDATE,260.446151,kepler
10160922,CANDIDATE,87.487573,kepler
10198225,CANDIDATE,11.9451376,kepler
10214341,CANDIDATE,277.13367,kepler
10219288,FALSE POSITIVE,3.381607,kepler
10226343,FALSE POSITIVE,0.660655454,kepler
10263598,FALSE POSITIVE,145.750554,kepler
10266860,FALSE POSITIVE,2.17813954,kepler
4763020,FALSE POSITIVE,384.09781,kepler
5128966,FALSE POSITIVE,0.505322676,kepler
5288744,FALSE POSITIVE,333.71634048,kepler
5305225,FALSE POSITIVE,322.50741,kepler
5598216,FALSE POSITIVE,373.8716,kepler
5637036,FALSE POSITIVE,171.046664,kepler
5647008,FALSE POSITIVE,0.799868354,kepler
10385708,FALSE POSITIVE,345.7671,kepler
10404545,FALSE POSITIVE,350.34114,kepler
10425070,FALSE POSITIVE,363.97165,kepler
10461045,FALSE POSITIVE,385.97241,kepler
10493253,FALSE POSITIVE,89.667675,kepler
10515564,CANDIDATE,5.0487451,kepler
10321927,FALSE POSITIVE,321.02094,kepler
10321972,CANDIDATE,122.11555,kepler
10322797,FALSE POSITIVE,1.213742728,kepler
10331279,CANDIDATE,225.48805,kepler
10338529,FALSE POSITIVE,366.74866,kepler
10340212,FALSE POSITIVE,0.93374894,kepler
10383729,FALSE POSITIVE,0.734548624,kepler
5709226,FALSE POSITIVE,317.99484,kepler
5775090,FALSE POSITIVE,432.96732,kepler
5791705,FALSE POSITIVE,614.39054,kepler
5802205,CANDIDATE,578.88761,kepler
5812648,FALSE POSITIVE,238.561202,kepler
5858919,CANDIDATE,218.771117,kepler
5872139,FALSE POSITIVE,375.17737,kepler
10519701,FALSE POSITIVE,334.87402,kepler
10664150,FALSE POSITIVE,370.2402,kepler
10735575,FALSE POSITIVE,1.6749812,kepler
10753394,FALSE POSITIVE,288.678554,kepler
10875937,FALSE POSITIVE,307.94735718,kepler
10907307,CANDIDATE,277.25118,kepler
11087662,FALSE POSITIVE,264.63654,kepler
10389280,FALSE POSITIVE,375.408923,kepler
10397315,FALSE POSITIVE,2.17812769,kepler
10403228,CANDIDATE,67.176626864,kepler
10405224,FALSE POSITIVE,0.93378068,kepler
10405482,FALSE POSITIVE,0.93373895,kepler
10405546,FALSE POSITIVE,0.93373718,kepler
10407191,CANDIDATE,0.93420696,kepler
5955197,CANDIDATE,359.33831,kepler
5955427,FALSE POSITIVE,213.201978,kepler
5956977,FALSE POSITIVE,77.773042,kepler
6043574,FALSE POSITIVE,381.782641,kepler
6049470,FALSE POSITIVE,354.7897,kepler
6105359,FALSE POSITIVE,235.544698,kepler
6114140,CANDIDATE,0.933745798,kepler
11099109,FALSE POSITIVE,115.28415,kepler
11124353,FALSE POSITIVE,423.73074,kepler
11338091,CANDIDATE,293.38641,kepler
11400356,FALSE POSITIVE,677.56282,kepler
11446424,CANDIDATE,66.716453,kepler
11449696,FALSE POSITIVE,371.21205,kepler
11456839,FALSE POSITIVE,190.783023,kepler
10452252,CANDIDATE,34.573718512,kepler
10462462,FALSE POSITIVE,0.85581563,kepler
10470882,FALSE POSITIVE,0.9337491,kepler
10470993,FALSE POSITIVE,0.93374417,kepler
10471005,FALSE POSITIVE,0.93374635,kepler
10471055,FALSE POSITIVE,0.9337465,kepler
10471204,FALSE POSITIVE,0.93371631,kepler
6119605,FALSE POSITIVE,260.02265,kepler
6230649,FALSE POSITIVE,443.66,kepler
6286633,FALSE POSITIVE,366.28999,kepler
6451125,FALSE POSITIVE,72.6549842,kepler
6507334,CANDIDATE,54.753883835,kepler
6516529,FALSE POSITIVE,379.42818,kepler
6521526,FALSE POSITIVE,103.039788,kepler
11501492,FALSE POSITIVE,371.90464,kepler
11558217,FALSE POSITIVE,362.85801,kepler
11649292,FALSE POSITIVE,384.558321,kepler
11760931,FALSE POSITIVE,397.72733,kepler
11854061,FALSE POSITIVE,504.88419,kepler
11868122,FALSE POSITIVE,384.92275,kepler
11872364,CANDIDATE,189.183958,kepler
10471243,FALSE POSITIVE,0.93376131,kepler
10471296,FALSE POSITIVE,0.93377253,kepler
10535886,FALSE POSITIVE,0.93376021,kepler
10535897,FALSE POSITIVE,0.93372008,kepler
10535926,FALSE POSITIVE,0.93373591,kepler
10535991,FALSE POSITIVE,0.93374911,kepler
10536177,FALSE POSITIVE,0.93372261,kepler
6600492,FALSE POSITIVE,312.61007,kepler
6685403,FALSE POSITIVE,429.60143,kepler
6846544,FALSE POSITIVE,499.88159,kepler
6848529,FALSE POSITIVE,197.37704,kepler
6887321,FALSE POSITIVE,1.65746034,kepler
6953281,FALSE POSITIVE,0.566799395,kepler
7020168,FALSE POSITIVE,203.8406,kepler
12012872,FALSE POSITIVE,14.395425,kepler
12069319,FALSE POSITIVE,231.157554,kepler
12121118,FALSE POSITIVE,495.06538,kepler
12252732,FALSE POSITIVE,595.78152,kepler
12554051,FALSE POSITIVE,365.709623,kepler
12554485,CANDIDATE,495.662346,kepler
12555140,FALSE POSITIVE,655.25732,kepler
10536241,CANDIDATE,7.7529342,kepler
10614845,FALSE POSITIVE,0.573762943,kepler
10616829,FALSE POSITIVE,1.072934147,kepler
10686909,FALSE POSITIVE,2.61854596,kepler
10730250,FALSE POSITIVE,13.667809025,kepler
10790401,CANDIDATE,254.336707,kepler
10801951,FALSE POSITIVE,1.105123883,kepler
7049771,FALSE POSITIVE,381.85852,kepler
7053328,FALSE POSITIVE,455.77076435,kepler
7106437,FALSE POSITIVE,212.760495,kepler
7117050,FALSE POSITIVE,73.836858,kepler
7185710,FALSE POSITIVE,160.243128,kepler
7282872,FALSE POSITIVE,402.41511,kepler
7340624,FALSE POSITIVE,369.28177,kepler
12647110,FALSE POSITIVE,462.463589,kepler
12647757,CANDIDATE,490.63941,kepler
3629119,CANDIDATE,331.55459,kepler
3662635,FALSE POSITIVE,0.939375593,kepler
3734501,FALSE POSITIVE,31.1911468,kepler
4169315,FALSE POSITIVE,30.9587224,kepler
4446859,CANDIDATE,425.64971,kepler
9084569,CANDIDATE,395.13138,kepler
9087580,CANDIDATE,0.770658979,kepler
9099607,CANDIDATE,4.6318914,kepler
10844823,CANDIDATE,362.13187,kepler
10862284,FALSE POSITIVE,9.1447861,kepler
10862759,CANDIDATE,29.4856392,kepler
10877024,FALSE POSITIVE,0.786483923,kepler
10920281,CANDIDATE,3.65034525,kepler
10920420,FALSE POSITIVE,0.9438885,kepler
11032748,CANDIDATE,43.9438891,kepler
7622473,FALSE POSITIVE,40.244826,kepler
7662744,FALSE POSITIVE,135.428746,kepler
7686191,FALSE POSITIVE,380.03903,kepler
7690521,FALSE POSITIVE,380.294204,kepler
7747835,FALSE POSITIVE,373.74691,kepler
7762886,FALSE POSITIVE,315.81065,kepler
7811537,FALSE POSITIVE,16.9341628,kepler
4566999,FALSE POSITIVE,527.68601,kepler
4569942,FALSE POSITIVE,267.911652,kepler
4572728,CANDIDATE,309.191789,kepler
4772095,FALSE POSITIVE,99.299502,kepler
4847801,FALSE POSITIVE,371.47786,kepler
5026023,FALSE POSITIVE,1.99638423,kepler
5098334,CANDIDATE,400.11482,kepler
9101271,FALSE POSITIVE,29.3657204,kepler
9118340,FALSE POSITIVE,1.035329922,kepler
9142714,CANDIDATE,1.12625975,kepler
9159198,FALSE POSITIVE,3.04463691,kepler
9210820,CANDIDATE,377.67241,kepler
9227215,CANDIDATE,242.0367,kepler
9278575,CANDIDATE,502.25648,kepler
11098004,FALSE POSITIVE,7.508818,kepler
11135119,FALSE POSITIVE,383.937324,kepler
11139682,CANDIDATE,10.7781558,kepler
11145726,FALSE POSITIVE,0.619618218,kepler
11152950,FALSE POSITIVE,4.17363793,kepler
11182706,CANDIDATE,384.37706,kepler
11294822,CANDIDATE,302.34971,kepler
7874976,FALSE POSITIVE,185.83013,kepler
7888957,FALSE POSITIVE,363.346158,kepler
7900114,FALSE POSITIVE,303.91225,kepler
7936194,FALSE POSITIVE,536.52197,kepler
7959310,FALSE POSITIVE,350.514,kepler
8012732,FALSE POSITIVE,431.51734,kepler
5391407,FALSE POSITIVE,0.638697833,kepler
5468555,FALSE POSITIVE,539.214259,kepler
5638699,FALSE POSITIVE,343.56446,kepler
5683219,CANDIDATE,9.4609418,kepler
5871116,FALSE POSITIVE,54.432903,kepler
5956171,CANDIDATE,402.27493,kepler
6032318,FALSE POSITIVE,235.20613,kepler
9347066,FALSE POSITIVE,20.004714,kepler
9390228,CANDIDATE,22.6432436,kepler
9392016,FALSE POSITIVE,350.65158,kepler
9429631,FALSE POSITIVE,4.18587282,kepler
9469494,CANDIDATE,275.5603,kepler
